station_id,latitude,longitude,yearly_avg_temp_c,days_recorded
USS0019L43S,38.68,-119.96,4.56,365
USS0019L44S,38.84,-119.89,3.68,365
USS0019L45S,38.69,-119.99,3.15,365
USS0020A05S,48.72,-120.66,1.31,365
USS0020A07S,48.53,-120.99,3.38,365
USS0020A09S,48.52,-120.74,2.96,365
USS0020A23S,48.2,-120.92,2.42,365
USS0020A41S,48.57,-120.78,3.92,365
USS0020A46S,48.07,-120.85,6.28,365
USS0020B02S,47.35,-120.68,5.39,365
USS0020B07S,47.29,-120.37,5,365
USS0020B11S,47.28,-120.49,4.73,365
USS0020B24S,47.99,-120.57,6.43,365
USS0020B25S,47.23,-120.29,4.6,365
USS0020D01S,45.99,-120.68,6.68,365
USS0020D02S,45.99,-120.81,0.61,92
USS0020E02S,44.43,-120.33,5.5,365
USS0020G02S,42.7,-120.8,4.96,365
USS0020G06S,42.32,-120.83,7.24,365
USS0020G09S,42.13,-120.84,6.63,365
USS0020G12S,42.64,-120.95,3.45,365
USS0020H01S,41.99,-120.72,7.4,365
USS0020H02S,41.89,-120.75,7.21,338
USS0020H06S,41.58,-120.3,5.91,365
USS0020H12S,41.99,-120.18,3.61,365
USS0020H13S,41.24,-120.79,5.4,365
USS0020K03S,39.49,-120.28,4.75,365
USS0020K04S,39.45,-120.29,4.74,365
USS0020K05S,39.43,-120.31,4.75,365
USS0020K13S,39.3,-120.18,6.25,365
USS0020K25S,39.14,-120.22,5.38,365
USS0020K27S,39.17,-120.15,5.97,365
USS0020K30S,39.19,-120.26,4.49,365
USS0020K31S,39.33,-120.37,5.33,365
USS0020L02S,39,-120.13,5.29,365
USS0020L06S,38.85,-120.08,5.51,365
USS0020L10S,38.93,-120.05,5.51,365
USS0021A01S,48.88,-121.26,4.56,365
USS0021A07S,48.86,-121.44,3.46,365
USS0021A09S,48.76,-121.7,5.46,365
USS0021A28S,48.93,-121.2,3.02,365
USS0021A31S,48.87,-121.79,4.59,365
USS0021A32S,48.69,-121.91,6.82,364
USS0021A35S,48.98,-121.08,8.08,365
USS0021A36S,48.82,-121.93,4.56,365
USS0021B01S,47.75,-121.09,4.06,365
USS0021B04S,47.54,-121.09,4.43,365
USS0021B10S,47.27,-121.34,3.83,365
USS0021B13S,47.02,-121.46,3.62,365
USS0021B17S,47.3,-121.6,5.85,365
USS0021B20S,47.33,-121.47,5.72,365
USS0021B21S,47.36,-121.57,6.16,365
USS0021B31S,47.16,-121.42,4.46,365
USS0021B42S,47.28,-121.67,6.68,365
USS0021B48S,47.78,-121.7,6.13,365
USS0021B50S,47.2,-121.78,5.18,365
USS0021B51S,47.38,-121.06,5.18,365
USS0021B55S,47.37,-121.44,4.82,365
USS0021B59S,47.28,-121.47,5.82,356
USS0021B60S,47.68,-121.61,6.9,365
USS0021B62S,47.07,-121.59,6.96,364
USS0021B63S,47.04,-121.94,5.46,365
USS0021C10S,46.55,-121.17,3.73,365
USS0021C13S,46.09,-121.76,5.26,364
USS0021C14S,46.35,-121.51,3.47,365
USS0021C17S,46.91,-121.48,3.01,365
USS0021C20S,46.18,-121.93,5.29,365
USS0021C26S,46.27,-121.96,4.84,365
USS0021C28S,46.64,-121.38,3.33,365
USS0021C33S,46.62,-121.39,2.07,365
USS0021C35S,46.78,-121.75,3.43,365
USS0021C38S,46.81,-121.33,5.04,365
USS0021C39S,46.36,-121.08,5.09,365
USS0021C40S,46.93,-121.95,7.9,365
USS0021C41S,46.87,-121.53,3.89,365
USS0021C42S,46.1,-121.96,7.1,365
USS0021C43S,46.64,-121.83,5.48,365
USS0021C44S,46.32,-121.94,4.8,365
USS0021D01S,45.62,-121.7,6.56,365
USS0021D04S,45.46,-121.7,4.87,365
USS0021D08S,45.32,-121.72,4.61,365
USS0021D12S,45.19,-121.69,5.4,365
USS0021D13S,45.1,-121.75,5.79,365
USS0021D14S,45.04,-121.93,6.42,365
USS0021D33S,45.43,-121.86,6.44,364
USS0021D35S,45.25,-121.74,5.69,365
USS0021E04S,44.59,-121.97,7.38,338
USS0021E05S,44.44,-121.95,6.62,365
USS0021E06S,44.42,-121.86,4.84,365
USS0021E07S,44.21,-121.87,4.7,365
USS0021E13S,44.14,-121.64,5.98,365
USS0021F10S,43.51,-121.98,5.82,365
USS0021F12S,42.96,-121.18,5.64,365
USS0021F21S,43.8,-121.95,2.98,365
USS0021F22S,43.23,-121.81,5.84,365
USS0021G03S,42.69,-121.43,6.35,365
USS0021G04S,42.21,-121.13,8.09,365
USS0021G16S,42.41,-121.68,4.98,365
USS0021G17S,42.79,-121.98,6.07,365
USS0022C09S,46.15,-122.15,6.65,365
USS0022C10S,46.19,-122.25,5.7,365
USS0022C12S,46.26,-122.18,6.9,365
USS0022C13S,46.16,-122.18,5.78,365
USS0022D01S,45.9,-122.22,7.69,365
USS0022D02S,45.55,-122,5.68,365
USS0022D03S,45.45,-122.03,7.19,365
USS0022E07S,44.39,-122.17,7.69,365
USS0022E08S,44.52,-122.09,7.65,365
USS0022E09S,44.61,-122.23,6.38,365
USS0022E10S,44.33,-122.09,6.68,365
USS0022E11S,44.3,-122.04,8.94,365
USS0022F03S,43.59,-122.06,5.4,365
USS0022F04S,43.61,-122.12,5.53,365
USS0022F05S,43.66,-122.21,9.36,364
USS0022F14S,43.45,-122.14,3.87,365
USS0022F18S,43.19,-122.14,5.95,365
USS0022F42S,43.67,-122.57,6.25,365
USS0022F43S,43.9,-122.03,5.75,365
USS0022F45S,43.23,-122.43,7.87,359
USS0022G06S,42.87,-122.17,4.43,365
USS0022G12S,42.44,-122.23,5.61,365
USS0022G13S,42.41,-122.27,5.31,365
USS0022G14S,42.38,-122.35,7.02,365
USS0022G21S,42.05,-122.85,5.56,365
USS0022G24S,42.53,-122.18,5.7,365
USS0022G26S,42.22,-122.37,7.33,365
USS0022G33S,42.7,-122.14,5.74,365
USS0023B06S,47.76,-123.03,4.96,365
USS0023B16S,47.87,-123.08,5.85,365
USS0023B17S,47.94,-123.43,3.43,365
USS0023B18S,47.71,-123.46,5.04,365
USS0023D01S,45.54,-123.37,7.51,365
USS0023D02S,45.53,-123.3,8.75,365
USS0023D03S,45.25,-123.28,10.93,365
USS0023G09S,42.72,-123.2,7.54,365
USS0023G15S,42.08,-123.34,6.43,365
USS0033J01S,58.19,-133.83,4.41,360
USS0035K02S,59.59,-135.21,2.55,365
USS0041P07S,64.79,-141.23,-1.35,364
USS0042M01S,61.35,-142.71,0.47,365
USS0042N01S,62.07,-142.05,-2.5,365
USS0044Q07S,65.1,-144.93,1.17,283
USS0045L01S,60.55,-145.75,5.4,365
USS0045M07S,61.19,-145.65,1.12,365
USS0045O01S,63.2,-145.63,-2.69,343
USS0045O04S,63.94,-145.4,0.22,365
USS0045P03S,64.95,-145.52,2.24,283
USS0045Q02S,65.08,-145.87,1.72,283
USS0045Q05S,65.49,-145.41,-2.69,364
USS0045R01S,66.57,-145.25,-3.33,363
USS0046M04S,61.08,-146.3,4.4,365
USS0046P01S,64.85,-146.21,1.88,280
USS0046Q01S,65.25,-146.15,1.93,283
USS0046Q02S,65.12,-146.73,3.72,283
USS0046Q07S,65.37,-146.59,-0.72,358
USS0047O01S,63.31,-147.65,-1.6,365
USS0047P03S,64.85,-147.8,1.06,325
USS0048L06S,60.8,-148.09,5.15,365
USS0048M04S,61.38,-149,2.57,365
USS0048U01S,69.42,-148.69,-5.12,365
USS0048V01S,70.27,-148.57,-7.14,365
USS0049L01S,60.96,-149.09,3.93,364
USS0049L09S,60.61,-149.06,3.54,365
USS0049L10S,60.39,-149.69,4.24,365
USS0049L13S,60.78,-149.18,3.76,365
USS0049L14S,60.26,-149.34,4.02,364
USS0049L18S,60.19,-149.62,4.68,365
USS0049L19S,60.62,-149.53,7.02,365
USS0049M08S,61.07,-149.48,1.02,365
USS0049M22S,61.11,-149.67,3.38,365
USS0049T01S,68.62,-149.3,-4.18,364
USS0049T03S,68.13,-149.48,-7.52,365
USS0050K05S,59.78,-150.76,3.83,365
USS0050K06S,59.7,-150.71,5.05,365
USS0050K07S,59.73,-150.66,0.94,149
USS0050L02S,60.73,-150.48,4.18,365
USS0050M01S,61.75,-150.89,6.55,302
USS0050N05S,62.63,-150.78,2.4,365
USS0050N07S,62.13,-150.04,2.78,361
USS0050O01S,63.54,-150.99,-1.57,365
USS0050R04S,66.75,-150.67,-1.34,365
USS0050S01S,67.25,-150.18,-2.79,365
USS0051K05S,59.86,-151.32,0.72,110
USS0051K14S,59.74,-151.25,4.16,365
USS0051K15S,59.35,-151.85,5.88,365
USS0051R01S,66.92,-151.53,-5.53,364
USS0053L01S,60.98,-153.92,2.95,365
USS0054K01S,59.08,-154.28,5.31,365
USS0062S01S,67.93,-162.28,-0.96,364
USS0063P01S,64.53,-163.42,-0.16,365
USS0063P02S,64.99,-163.1,0.09,365
USS0064P01S,64.56,-164.29,1.43,365
USW00003017,39.8467,-104.6561,9.65,365
USW00003170,39.6014,-116.0056,7.26,365
USW00003810,35.7419,-81.3822,15.72,365
USW00003812,35.4317,-82.5378,14.67,365
USW00003813,32.6889,-83.6531,19.23,365
USW00003816,37.0683,-88.7719,15.05,365
USW00003820,33.3653,-81.9636,19.3,365
USW00003822,32.1314,-81.2022,20.62,365
USW00003847,35.9508,-85.0814,14.01,365
USW00003856,34.6442,-86.7861,17.54,365
USW00003860,38.3653,-82.5547,14.1,365
USW00003870,34.8833,-82.2197,17.03,365
USW00003872,37.7836,-81.1228,12.5,365
USW00003889,37.5908,-83.3131,14.36,365
USW00003894,36.6169,-87.4117,15.38,364
USW00003901,32.3908,-94.7139,18.78,365
USW00003904,30.5911,-96.3631,20.67,365
USW00003927,32.8975,-97.0219,19.03,365
USW00003928,37.6544,-97.4431,13.92,365
USW00003937,30.1253,-93.2158,21,365
USW00003940,32.3197,-90.0778,18.8,365
USW00003945,38.8169,-92.2147,13.73,334
USW00003947,39.2975,-94.7308,12.24,365
USW00004725,42.1997,-75.9847,7.86,365
USW00004781,40.7939,-73.1019,12,365
USW00012815,28.4183,-81.3242,23.32,365
USW00012816,29.6917,-82.2761,21.86,365
USW00012834,29.1736,-81.0719,22.59,365
USW00012836,24.5569,-81.7553,26.73,365
USW00012839,25.7881,-80.3169,25.86,365
USW00012842,27.9633,-82.54,23.99,365
USW00012843,27.6553,-80.4142,23.83,365
USW00012844,26.685,-80.0992,25.08,365
USW00012849,26.0789,-80.1622,25.48,365
USW00012912,28.8625,-96.93,21.44,365
USW00012916,29.9975,-90.2778,22.16,365
USW00012917,29.9519,-94.0261,21.31,365
USW00012918,29.6458,-95.2822,21.81,365
USW00012919,25.9161,-97.4189,24.23,365
USW00012921,29.5442,-98.4839,20.85,365
USW00012923,29.2703,-94.8642,22.35,365
USW00012924,27.7839,-97.5114,22.77,365
USW00012960,29.9844,-95.3608,21.31,365
USW00013722,35.8922,-78.7819,16.69,365
USW00013723,36.0969,-79.9431,16.08,365
USW00013729,38.89,-79.8556,11.68,365
USW00013733,37.3214,-79.2064,14.53,365
USW00013737,36.9036,-76.1928,17.39,365
USW00013739,39.8733,-75.2269,13.99,365
USW00013740,37.5117,-77.3233,15.95,365
USW00013741,37.3172,-79.9736,15.08,365
USW00013743,38.8472,-77.0344,15.65,365
USW00013781,39.6744,-75.6056,15.5,246
USW00013786,36.2578,-76.1717,17.69,365
USW00013829,32.35,-85,18.81,365
USW00013833,31.2694,-89.2561,19.42,361
USW00013865,32.3347,-88.7508,19.2,365
USW00013866,38.3794,-81.5911,14.08,365
USW00013870,31.54,-82.5072,20.17,365
USW00013873,33.9478,-83.3272,17.93,365
USW00013874,33.6297,-84.4422,18.71,365
USW00013876,33.5656,-86.745,18.71,365
USW00013877,36.4797,-82.3989,14.59,365
USW00013881,35.2225,-80.9544,17.62,365
USW00013882,35.0336,-85.2003,17.58,365
USW00013883,33.9486,-81.1183,18.86,365
USW00013889,30.4847,-81.7019,21.33,365
USW00013891,35.8181,-83.9858,16.25,365
USW00013893,35.0564,-89.9864,27.54,31
USW00013894,30.6794,-88.24,20.53,365
USW00013895,32.2997,-86.4075,19.86,365
USW00013897,36.1106,-86.6881,16.87,365
USW00013904,30.1831,-97.68,20.51,365
USW00013939,33.4939,-90.9806,18.13,358
USW00013957,32.4508,-93.8414,19.07,365
USW00013959,31.6181,-97.2283,19.29,364
USW00013960,32.8383,-96.8358,19.91,365
USW00013962,32.4106,-99.6819,18.57,365
USW00013964,35.3333,-94.3653,16.73,365
USW00013966,33.9786,-98.493,17.18,365
USW00013967,35.3883,-97.6003,15.13,365
USW00013968,36.1986,-95.8783,16.03,365
USW00013969,36.7369,-97.1022,15.07,365
USW00013971,36.2672,-93.1567,14.36,365
USW00013975,36.2967,-99.7686,14.43,365
USW00013978,33.4961,-90.0894,18.14,365
USW00013984,39.5514,-97.6508,12.24,365
USW00013985,37.7608,-99.9689,12.51,365
USW00013993,39.7683,-94.9094,11.76,363
USW00013994,38.7525,-90.3733,16.41,303
USW00013995,37.2353,-93.4006,13.9,365
USW00013996,39.0725,-95.6261,12.82,365
USW00013997,38.1317,-91.7647,12.91,365
USW00014606,44.7978,-68.8186,6.99,365
USW00014607,46.8706,-68.0172,-2.51,92
USW00014711,40.1961,-76.7725,13,365
USW00014732,40.7794,-73.8803,13.38,365
USW00014733,42.9489,-78.7367,11.57,306
USW00014734,40.6828,-74.1692,13.3,365
USW00014735,42.7472,-73.7992,9.91,365
USW00014737,40.6497,-75.4478,14.25,246
USW00014739,42.3606,-71.0097,11.78,365
USW00014740,41.9375,-72.6819,10.82,365
USW00014742,44.4683,-73.15,8.21,365
USW00014745,43.205,-71.5025,7.45,347
USW00014750,43.3386,-73.6103,7.89,360
USW00014764,43.6425,-70.3045,8.51,365
USW00014765,41.7225,-71.4325,11.01,365
USW00014768,43.1172,-77.6753,9.41,365
USW00014771,43.1111,-76.1039,9.17,365
USW00014777,41.3336,-75.7228,10.86,365
USW00014778,41.2431,-76.9217,10.77,365
USW00014820,41.4133,-81.86,11.6,365
USW00014821,39.9906,-82.8769,12.41,365
USW00014826,42.9669,-83.75,9.26,365
USW00014827,40.9725,-85.2064,10.73,365
USW00014836,42.7761,-84.5997,8.98,365
USW00014837,43.1406,-89.3453,8.11,365
USW00014839,42.955,-87.9044,8.95,365
USW00014840,43.1711,-86.2369,9.25,365
USW00014842,40.6675,-89.6842,11.06,365
USW00014847,46.48,-84.3581,5.12,365
USW00014848,41.7072,-86.3164,9.75,365
USW00014852,41.2547,-80.6736,10.58,365
USW00014860,42.0803,-80.1822,10.63,365
USW00014891,40.8203,-82.5178,10.9,365
USW00014895,40.9181,-81.4433,11.49,365
USW00014898,44.4986,-88.1111,7.35,365
USW00014913,46.8369,-92.2097,4.64,365
USW00014914,46.9242,-96.812,4.43,365
USW00014916,47.9428,-97.1831,3.25,365
USW00014918,48.5594,-93.3956,2.9,365
USW00014920,43.8792,-91.2531,8.52,364
USW00014922,44.8853,-93.2314,7.43,365
USW00014923,41.4481,-90.5236,10.73,365
USW00014925,43.9039,-92.4919,6.15,365
USW00014926,45.5442,-94.0517,5.18,365
USW00014929,45.4558,-98.4133,5.21,365
USW00014931,40.7728,-91.1256,10.82,365
USW00014933,41.5339,-93.6531,9.76,365
USW00014935,40.9614,-98.3131,9.99,365
USW00014936,44.3792,-98.2228,6.25,363
USW00014939,40.8478,-96.7647,10.64,365
USW00014941,41.98,-97.4336,8.89,358
USW00014942,41.3119,-95.9019,10.66,365
USW00014943,42.3917,-96.3794,8.52,364
USW00014944,43.5878,-96.7294,7.63,365
USW00014990,41.8831,-91.7247,8.39,365
USW00021504,19.7192,-155.0489,24.03,365
USW00022516,20.8886,-156.4344,25.66,365
USW00022521,21.3239,-157.9394,26.02,365
USW00022536,21.9806,-159.3386,25.1,365
USW00023007,34.4275,-100.2839,16.5,365
USW00023009,33.3072,-104.5081,17.37,365
USW00023023,31.9433,-102.1892,18.76,365
USW00023034,31.3714,-100.4925,19.1,365
USW00023042,33.6542,-101.8142,16.14,365
USW00023044,31.8122,-106.3775,19.63,365
USW00023047,35.2333,-101.7092,14.18,365
USW00023050,35.0419,-106.6156,14.08,365
USW00023051,36.4483,-103.1536,12.13,361
USW00023061,37.4394,-105.8617,5.01,365
USW00023065,39.3669,-101.7003,13.73,270
USW00023066,39.1344,-108.5408,11.48,365
USW00023129,33.8117,-118.1472,17.99,365
USW00023154,39.2953,-114.8467,7.07,365
USW00023155,35.4342,-119.0553,19.38,365
USW00023157,37.3711,-118.3589,13.64,365
USW00023160,32.1317,-110.9564,21.09,365
USW00023169,36.0719,-115.1633,20.93,365
USW00023174,33.9381,-118.3867,17.43,365
USW00023183,33.4278,-112.0036,23.9,365
USW00023185,39.5078,-119.7683,12.48,365
USW00023188,32.7336,-117.1831,17.74,365
USW00023194,35.0281,-110.7219,13.62,365
USW00023232,38.5067,-121.4961,16.19,365
USW00023233,36.6636,-121.6092,14.43,365
USW00023234,37.6197,-122.3656,14.81,365
USW00023237,37.89,-121.2264,17.38,365
USW00023254,37.9917,-122.0528,16.58,365
USW00023273,34.8942,-120.4522,14.64,365
USW00024011,46.7708,-100.7606,4.86,365
USW00024012,46.7997,-102.7972,4.4,365
USW00024018,41.1519,-104.8061,7.65,365
USW00024021,42.8153,-108.7261,5.88,365
USW00024023,41.1219,-100.6689,8.96,365
USW00024025,44.3819,-100.2864,6.5,364
USW00024028,41.8747,-103.6011,8.35,365
USW00024029,44.7603,-106.9742,6.14,365
USW00024032,42.8586,-100.5514,8.38,365
USW00024033,45.8072,-108.5461,7.81,365
USW00024057,41.8064,-107.1953,5.87,363
USW00024089,42.8978,-106.4736,6.46,365
USW00024090,44.0458,-103.0545,6.18,365
USW00024127,40.7706,-111.965,11.88,365
USW00024128,40.9017,-117.8081,10.19,364
USW00024131,43.5669,-116.2406,11.49,365
USW00024135,45.9644,-112.5014,3.51,365
USW00024137,48.6036,-112.3767,3.92,365
USW00024138,45.2583,-112.5545,4.08,365
USW00024141,47.3078,-119.5156,10.58,364
USW00024143,47.4733,-111.3828,5.52,365
USW00024144,46.6044,-111.9892,5.86,365
USW00024149,46.3744,-117.0153,11.48,365
USW00024153,46.9208,-114.0939,6.43,365
USW00024155,45.6906,-118.8531,10.4,365
USW00024156,42.9197,-112.5722,8.03,365
USW00024157,47.6217,-117.5281,8.74,365
USW00024213,40.8097,-124.1603,11.7,336
USW00024216,40.1519,-122.2547,17.66,362
USW00024221,44.1331,-123.2156,11.5,365
USW00024225,42.375,-122.8769,12.87,365
USW00024227,46.9736,-122.905,10.19,365
USW00024229,45.5958,-122.6092,12.41,365
USW00024230,44.2558,-121.1408,9.15,365
USW00024232,44.905,-123.0011,11.62,365
USW00024233,47.4447,-122.3144,11.95,365
USW00024243,46.5639,-120.535,10.05,365
USW00024257,40.5147,-122.2978,17.72,365
USW00025308,55.0389,-131.5786,9.8,271
USW00025309,58.3539,-134.5561,6.89,365
USW00025339,59.5122,-139.6711,6.84,361
USW00025501,57.7508,-152.4881,7.68,365
USW00025503,58.6794,-156.6294,5.32,365
USW00025507,59.6419,-151.4911,6.4,365
USW00025624,55.2206,-162.7322,6.43,365
USW00025713,57.155,-170.2228,4.45,350
USW00026411,64.8031,-147.8761,0.52,365
USW00026415,63.9931,-145.7214,1.26,365
USW00026425,62.1592,-145.4589,0.71,365
USW00026451,61.1692,-150.0278,5.97,365
USW00026510,62.9575,-155.61,0.41,365
USW00026528,62.3197,-150.0975,4.48,365
USW00026533,66.9178,-151.5189,-2.04,365
USW00026615,60.785,-161.8294,2.75,364
USW00026616,66.8856,-162.6067,0.03,365
USW00026617,64.5111,-165.44,0.22,365
USW00027401,70.1333,-143.6333,-6.36,360
USW00027502,71.2869,-156.7394,-6.03,365
USW00053860,30.3369,-81.5128,21.62,365
USW00053864,33.1783,-86.7817,18.32,365
USW00093026,31.4583,-109.6067,16.76,365
USW00093037,38.8094,-104.6886,9.77,365
USW00093042,36.0253,-102.5489,12.99,365
USW00093058,38.2886,-104.5058,11.45,365
USW00093193,36.78,-119.7203,18.86,365
USW00093228,37.6589,-122.1211,15.22,359
USW00093720,38.3408,-75.5133,14.79,365
USW00093721,39.1733,-76.6842,14.52,365
USW00093730,39.4519,-74.5669,16.89,215
USW00093738,38.9347,-77.4472,13.97,365
USW00093739,37.9372,-75.4661,15.45,365
USW00093805,30.3975,-84.3289,21.06,365
USW00093814,39.0444,-84.6725,13.38,365
USW00093815,39.9064,-84.2186,12.5,365
USW00093817,38.0503,-87.5147,13.98,365
USW00093819,39.7075,-86.2803,12.13,365
USW00093820,38.0339,-84.6114,14.68,365
USW00093821,38.1775,-85.7308,15.54,365
USW00093822,39.8453,-89.6839,11.76,365
USW00093862,34.2622,-88.7714,17.82,365
USW00093874,30.4122,-89.0808,20.72,365
USW00093904,32.8167,-97.35,18.52,364
USW00093989,39.9372,-91.1967,11.6,365
USW00094008,48.2064,-106.6247,5.32,365
USW00094012,48.5425,-109.7644,4.7,365
USW00094119,47.9742,-117.4292,7.27,356
USW00094185,43.5947,-118.9578,7.67,365
USW00094224,46.1569,-123.8833,10.74,365
USW00094240,47.9369,-124.5575,9.75,365
USW00094702,41.1642,-73.1267,11.97,365
USW00094746,42.2706,-71.8731,8.64,365
USW00094789,40.6392,-73.7639,12.58,365
USW00094814,44.3592,-84.6739,6.23,364
USW00094822,42.1933,-89.0933,9.38,365
USW00094823,40.4847,-80.2144,11.39,365
USW00094830,41.5869,-83.8053,11.09,365
USW00094846,41.9603,-87.9317,9.86,365
USW00094847,42.2311,-83.3311,10.2,365
USW00094849,45.0717,-83.5644,6.26,365
USW00094860,42.8939,-85.545,9.23,365
USW00094908,42.3983,-90.7092,8.02,365
USW00094910,42.5544,-92.4014,8.71,365
